review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
1310,Ms Marilyn Johnson,19,Apple,iPhone SE,772.62,Â£602.64,GBP,0.78,1,Phone lags often after a few apps. Returning this soon.,Negative,UK,English,1/12/2022,TRUE,1,1,1,1,1,55,10,2,AliExpress
1311,Leonard Spencer,32,Apple,iPhone SE,768.22,Ø¯.Ø¥2819.37,AED,3.67,2,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,UAE,English,14/12/2023,FALSE,1,1,2,1,2,70,12,2,AliExpress
1312,Saumya Bhatnagar,30,Apple,iPhone SE,1493.72,â‚¹123978.76,INR,83,5,Worth every penny. Highly recommended! Loving it so far!,Positive,India,Hindi,27/6/2024,TRUE,5,4,2,5,4,56,9,6,Amazon
1313,MaitÃª Guerra,18,Apple,iPhone SE,1283.86,R$7318.0,BRL,5.7,2,Sound quality is okay but not very loud. Average experience overall.,Neutral,Brazil,Portuguese,1/10/2025,FALSE,2,1,1,1,1,68,11,2,AliExpress
1314,Amber Swanson,31,Apple,iPhone SE,1274.71,C$1759.1,CAD,1.38,4,Smooth performance even after months of use. Best purchase of the year!,Positive,Canada,English,2/10/2025,TRUE,4,3,4,4,2,71,12,1,eBay
1315,Cristian Padilla,30,Apple,iPhone SE,1013.46,A$1550.59,AUD,1.53,5,Smooth performance even after months of use. Loving it so far!,Positive,Australia,English,29/3/2023,TRUE,5,5,3,4,5,62,11,7,Amazon
1316,Michelle Hardy,24,Apple,iPhone SE,870.64,A$1332.08,AUD,1.53,3,Worth every penny. Highly recommended! Absolutely worth it!,Positive,Australia,English,7/1/2023,TRUE,3,3,3,4,3,59,8,4,eBay
1317,Ms Lucy Jones,31,Apple,iPhone SE,729.41,Â£568.94,GBP,0.78,2,Customer service was disappointing. Not up to the mark.,Negative,UK,English,31/5/2023,TRUE,2,1,1,1,2,55,9,3,BestBuy
1318,Azaan Jha,35,Apple,iPhone SE,1095.16,â‚¹90898.28,INR,83,5,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,India,Hindi,13/7/2024,TRUE,4,5,5,3,4,71,13,6,BestBuy
1319,Mr Wayne Edwards,28,Apple,iPhone SE,967.45,Â£754.61,GBP,0.78,5,Fast charging is a lifesaver. Best purchase of the year!,Positive,UK,English,6/1/2025,TRUE,5,4,4,4,4,56,10,7,BestBuy
1320,Alexander Brown,18,Apple,iPhone SE,1433.82,C$1978.67,CAD,1.38,1,Camera quality is very poor indoors. Not up to the mark.,Negative,Canada,English,3/6/2023,TRUE,1,1,1,2,1,56,11,3,Flipkart
1321,Marietta Zobel,21,Apple,iPhone SE,1134.81,â‚¬1055.37,EUR,0.93,3,Worth every penny. Highly recommended! Absolutely worth it!,Positive,Germany,German,20/10/2025,TRUE,2,4,3,4,5,59,8,6,eBay
1322,Kathryn Smith,34,Apple,iPhone SE,1149.16,$1149.16,USD,1,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,USA,English,12/9/2024,FALSE,5,4,3,4,2,57,10,4,BestBuy
1323,Dr Cameron Willis,19,Apple,iPhone SE,1075.31,Â£838.74,GBP,0.78,4,Design feels premium and stylish. Absolutely worth it!,Positive,UK,English,3/4/2023,TRUE,2,3,4,3,3,54,8,6,eBay
1324,Stephen Patel,31,Apple,iPhone SE,784.92,Â£612.24,GBP,0.78,3,Battery life could be slightly better. Fine but could be better.,Neutral,UK,English,17/2/2024,TRUE,3,2,4,2,4,64,11,2,BestBuy
1325,John Payne,35,Apple,iPhone SE,808.53,Ø¯.Ø¥2967.31,AED,3.67,4,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,UAE,English,8/8/2025,TRUE,4,2,4,3,3,69,13,7,AliExpress
1326,Phillip Rodriguez,19,Apple,iPhone SE,1011.1,A$1546.98,AUD,1.53,4,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,Australia,English,2/11/2023,FALSE,4,4,4,4,2,62,11,3,Amazon
1327,Dawn Ryan,22,Apple,iPhone SE,1238.43,$1238.43,USD,1,4,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,USA,English,28/10/2023,TRUE,5,5,3,5,4,77,14,5,AliExpress
1328,Rebecca Barrett,38,Apple,iPhone SE,947.82,$947.82,USD,1,3,Battery easily lasts a day with heavy use. Loving it so far!,Positive,USA,English,25/8/2025,FALSE,4,2,3,3,2,60,12,7,BestBuy
1329,Colleen Gomez,48,Apple,iPhone SE,893.46,Ø¯.Ø¥3279.0,AED,3.67,4,Worth every penny. Highly recommended! Absolutely worth it!,Positive,UAE,English,30/8/2023,TRUE,3,4,5,3,3,59,8,5,AliExpress
1330,Parth Behl,18,Apple,iPhone SE,1082.02,â‚¹89807.66,INR,83,3,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,India,Hindi,4/11/2024,TRUE,3,3,3,3,1,70,12,0,Flipkart
1331,Victoria Bush,24,Apple,iPhone SE,940.09,Ø¯.Ø¥3450.13,AED,3.67,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,UAE,English,13/3/2025,TRUE,3,3,2,3,4,57,10,5,eBay
1332,Megan Fletcher,33,Apple,iPhone SE,1339.69,Â£1044.96,GBP,0.78,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,UK,English,19/10/2024,FALSE,2,3,4,4,4,58,10,4,Flipkart
1333,Matthew White,27,Apple,iPhone SE,827.3,C$1141.67,CAD,1.38,4,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Canada,English,7/9/2024,TRUE,3,5,5,5,5,70,13,2,Amazon
1334,Lucas Santana PhD,41,Apple,iPhone SE,992.68,Ø¯.Ø¥3643.14,AED,3.67,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,UAE,English,29/9/2025,FALSE,4,3,5,4,5,63,11,5,eBay
1335,Sean Madden,37,Apple,iPhone SE,1458.28,C$2012.43,CAD,1.38,4,Sound quality is okay but not very loud. Okay for casual use.,Neutral,Canada,English,29/9/2025,FALSE,4,5,3,3,3,61,12,4,eBay
1336,Zashil Natarajan,28,Apple,iPhone SE,1250.17,â‚¹103764.11,INR,83,4,Design feels premium and stylish. No regrets buying this one.,Positive,India,Hindi,19/6/2025,TRUE,5,3,4,3,3,61,10,7,eBay
1337,Marcella Caspar,28,Apple,iPhone SE,1309.06,â‚¬1217.43,EUR,0.93,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,Germany,German,28/9/2023,TRUE,4,4,5,3,5,55,10,7,Amazon
1338,Matthew Mason,21,Apple,iPhone SE,1196.07,Ø¯.Ø¥4389.58,AED,3.67,4,Build quality feels solid and durable. Best purchase of the year!,Positive,UAE,English,4/2/2024,TRUE,3,3,1,4,5,65,11,5,eBay
1339,Alice Pinto,33,Apple,iPhone SE,1086.74,R$6194.42,BRL,5.7,1,Customer service was disappointing. Not up to the mark.,Negative,Brazil,Portuguese,29/9/2023,TRUE,1,3,1,1,2,55,9,1,BestBuy
1340,Rohan Naidu,54,Apple,iPhone SE,1001.57,â‚¹83130.31,INR,83,3,Battery life could be slightly better. Fine but could be better.,Neutral,India,Hindi,7/9/2024,TRUE,1,1,2,2,4,64,11,2,eBay
1341,Aaron Mccall,22,Apple,iPhone SE,712.42,C$983.14,CAD,1.38,4,Fast charging is a lifesaver. Best purchase of the year!,Positive,Canada,English,24/12/2024,FALSE,5,2,4,4,4,56,10,2,eBay
1342,Steven Carroll,18,Apple,iPhone SE,1020.02,$1020.02,USD,1,2,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,USA,English,10/7/2025,FALSE,1,2,4,1,2,66,13,1,BestBuy
1343,Susan Fowler,24,Apple,iPhone SE,1463.79,Â£1141.76,GBP,0.78,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,UK,English,10/7/2023,TRUE,5,3,4,4,3,63,11,4,eBay
1344,Vincent Turner,41,Apple,iPhone SE,792.2,C$1093.24,CAD,1.38,4,Display is crisp and vibrant â€” perfect for gaming. Absolutely worth it!,Positive,Canada,English,6/5/2023,TRUE,4,3,4,5,4,71,12,4,eBay
1345,James Turner,27,Apple,iPhone SE,929.19,Ø¯.Ø¥3410.13,AED,3.67,5,Smooth performance even after months of use. Best purchase of the year!,Positive,UAE,English,19/11/2023,TRUE,4,3,5,3,5,71,12,5,Flipkart
1346,CauÃª Garcia,18,Apple,iPhone SE,1321.67,R$7533.52,BRL,5.7,3,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,Brazil,Portuguese,22/5/2023,TRUE,3,3,2,3,2,62,11,1,AliExpress
1347,Ana Clara Nascimento,28,Apple,iPhone SE,856.73,R$4883.36,BRL,5.7,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Brazil,Portuguese,2/4/2025,TRUE,2,4,3,4,2,65,11,4,Flipkart
1348,Thomas Riggs,42,Apple,iPhone SE,987.86,Ø¯.Ø¥3625.45,AED,3.67,4,Display is crisp and vibrant â€” perfect for gaming. Absolutely worth it!,Positive,UAE,English,30/11/2024,TRUE,4,3,2,4,4,71,12,2,eBay
1349,Ms Katherine Cartwright,21,Apple,iPhone SE,795.79,Â£620.72,GBP,0.78,2,Charging is very slow compared to other brands. Very disappointed.,Negative,UK,English,19/9/2024,FALSE,1,2,1,1,3,66,10,1,Amazon
1350,Kenneth Campos,18,Apple,iPhone SE,846.38,Ø¯.Ø¥3106.21,AED,3.67,4,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,UAE,English,15/8/2024,TRUE,3,4,3,2,3,56,11,1,Amazon
1351,Wendy Ramirez,18,Apple,iPhone SE,706.2,Ø¯.Ø¥2591.75,AED,3.67,3,Neutral feelings â€” neither great nor bad. Fine but could be better.,Neutral,UAE,English,30/4/2025,FALSE,2,2,3,2,3,67,12,4,AliExpress
1352,Asafe GonÃ§alves,24,Apple,iPhone SE,1247.86,R$7112.8,BRL,5.7,5,Worth every penny. Highly recommended! Loving it so far!,Positive,Brazil,Portuguese,17/6/2023,FALSE,4,5,3,4,5,56,9,5,Amazon
1353,Amber Sims,22,Apple,iPhone SE,798.22,$798.22,USD,1,2,"Phone hangs often, regret buying it. Returning this soon.",Negative,USA,English,29/9/2024,TRUE,3,2,1,1,3,57,9,0,AliExpress
1354,David Kim,24,Apple,iPhone SE,983.4,A$1504.6,AUD,1.53,2,Overheats quickly while gaming. Returning this soon.,Negative,Australia,English,24/1/2024,FALSE,1,1,3,1,1,52,7,0,Amazon
1355,Alan Valencia,23,Apple,iPhone SE,1383.78,A$2117.18,AUD,1.53,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,Australia,English,5/3/2025,TRUE,4,3,4,2,3,63,11,6,Amazon
1356,Vitor Hugo Peixoto,29,Apple,iPhone SE,1167.8,R$6656.46,BRL,5.7,3,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,Brazil,Portuguese,17/10/2025,TRUE,3,1,3,2,1,75,14,2,BestBuy
1357,Shivansh Anne,32,Apple,iPhone SE,827.53,â‚¹68684.99,INR,83,3,Customer service was disappointing. Not up to the mark.,Negative,India,Hindi,5/6/2024,FALSE,1,2,4,2,4,55,9,3,Flipkart
1358,Amanda Henderson,38,Apple,iPhone SE,1268.85,A$1941.34,AUD,1.53,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Australia,English,2/6/2025,TRUE,2,3,3,4,5,65,11,2,Amazon
1359,Dr. Elias Hermighausen,26,Apple,iPhone SE,1212.84,â‚¬1127.94,EUR,0.93,2,"Performance is average, camera okay. Fine but could be better.",Neutral,Germany,German,14/11/2024,TRUE,1,1,1,1,1,62,10,2,AliExpress
1360,Holly Fletcher,31,Apple,iPhone SE,1124.92,A$1721.13,AUD,1.53,2,"Phone is fine, not the best in this range. Average experience overall.",Neutral,Australia,English,8/9/2023,TRUE,1,2,3,3,2,70,12,3,Flipkart
1361,Carol Phillips,20,Apple,iPhone SE,1323.92,Â£1032.66,GBP,0.78,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,UK,English,29/3/2024,TRUE,4,3,4,3,4,63,11,2,Flipkart
1362,Ronald Rubio,29,Apple,iPhone SE,876.33,A$1340.78,AUD,1.53,1,Speaker quality is bad and muffled. Not up to the mark.,Negative,Australia,English,2/1/2023,TRUE,1,1,2,1,2,55,11,3,Flipkart
1363,Thomas Rose,18,Apple,iPhone SE,891.71,Ø¯.Ø¥3272.58,AED,3.67,2,Battery life could be slightly better. Average experience overall.,Neutral,UAE,English,25/11/2024,TRUE,2,2,3,2,2,66,9,1,AliExpress
1364,Erika Richmond,23,Apple,iPhone SE,851.82,A$1303.28,AUD,1.53,2,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,Australia,English,23/12/2022,TRUE,3,2,2,2,2,69,13,5,BestBuy
1365,Agatha AragÃ£o,23,Apple,iPhone SE,857.39,R$4887.12,BRL,5.7,5,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Brazil,Portuguese,31/7/2024,TRUE,5,4,5,5,5,65,10,2,eBay
1366,Kathleen Rodriguez,53,Apple,iPhone SE,1063.12,$1063.12,USD,1,4,Worth every penny. Highly recommended! Best purchase of the year!,Positive,USA,English,11/1/2024,TRUE,3,2,4,4,5,65,10,3,eBay
1367,Lance White,25,Apple,iPhone SE,1284.12,A$1964.7,AUD,1.53,5,Smooth performance even after months of use. Absolutely worth it!,Positive,Australia,English,8/12/2023,TRUE,5,4,5,4,5,65,10,1,Flipkart
1368,Simone SÃ¼ÃŸebier-Lange,18,Apple,iPhone SE,739.89,â‚¬688.1,EUR,0.93,4,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Germany,German,21/11/2023,TRUE,2,2,2,4,1,65,10,5,Amazon
1369,Mr James Ahmed,26,Apple,iPhone SE,1113.03,Â£868.16,GBP,0.78,2,Design feels premium and stylish. Absolutely worth it!,Positive,UK,English,16/1/2023,FALSE,1,2,1,3,2,54,8,6,Amazon
1370,ThÃ©o Cirino,42,Apple,iPhone SE,715.76,R$4079.83,BRL,5.7,4,Build quality feels solid and durable. Loving it so far!,Positive,Brazil,Portuguese,24/3/2024,TRUE,3,3,3,3,2,56,10,8,AliExpress
1371,Urvashi Chanda,24,Apple,iPhone SE,758.04,â‚¹62917.32,INR,83,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,India,Hindi,12/1/2025,FALSE,4,3,3,3,2,55,10,6,Flipkart
1372,Juan Thomas MD,33,Apple,iPhone SE,966.88,Ø¯.Ø¥3548.45,AED,3.67,3,"Face unlock is instant, super smooth. Loving it so far!",Positive,UAE,English,15/12/2022,TRUE,4,3,1,3,2,55,10,7,Amazon
1373,Jessica Marshall,37,Apple,iPhone SE,1148.28,Ø¯.Ø¥4214.19,AED,3.67,3,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,UAE,English,20/2/2024,FALSE,3,2,1,3,1,77,14,8,Flipkart
1374,Mathew Bell,44,Apple,iPhone SE,1268.36,Â£989.32,GBP,0.78,1,Not worth the money spent. Wouldnâ€™t recommend.,Negative,UK,English,7/12/2022,TRUE,1,1,1,1,1,46,7,2,eBay
1375,Ana Sales,23,Apple,iPhone SE,1223.89,R$6976.17,BRL,5.7,4,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,Brazil,Portuguese,15/2/2025,TRUE,4,4,4,4,4,81,14,0,BestBuy
1376,Bonnie Brady,42,Apple,iPhone SE,1016.05,A$1554.56,AUD,1.53,3,"Performance is average, camera okay. Okay for casual use.",Neutral,Australia,English,27/3/2023,TRUE,2,3,1,4,3,57,9,1,eBay
1377,Yutika Gala,32,Apple,iPhone SE,1192.66,â‚¹98990.78,INR,83,4,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,India,Hindi,5/8/2023,TRUE,4,4,3,2,5,74,12,2,AliExpress
1378,Bruno Mendes,18,Apple,iPhone SE,1400.15,R$7980.86,BRL,5.7,5,"Face unlock is instant, super smooth. Loving it so far!",Positive,Brazil,Portuguese,23/2/2025,TRUE,5,4,5,5,5,55,10,9,BestBuy
1379,Sarah Johnson,32,Apple,iPhone SE,860.7,A$1316.87,AUD,1.53,3,Design feels premium and stylish. No regrets buying this one.,Positive,Australia,English,22/4/2025,FALSE,3,2,3,2,4,61,10,2,eBay
1380,Ilse Mans,39,Apple,iPhone SE,1292.43,â‚¬1201.96,EUR,0.93,4,Battery easily lasts a day with heavy use. Loving it so far!,Positive,Germany,German,16/7/2023,TRUE,3,5,3,2,3,60,12,4,Amazon
1381,Jordan Lindsey,22,Apple,iPhone SE,759.07,C$1047.52,CAD,1.38,4,Design feels premium and stylish. Loving it so far!,Positive,Canada,English,10/7/2023,TRUE,3,3,4,4,2,51,9,7,eBay
1382,Anthony Smith,25,Apple,iPhone SE,1155.7,Â£901.45,GBP,0.78,1,Camera quality is very poor indoors. Not up to the mark.,Negative,UK,English,4/7/2024,TRUE,1,1,1,1,1,56,11,1,Flipkart
1383,Leonhard Otto,27,Apple,iPhone SE,761.4,â‚¬708.1,EUR,0.93,2,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Germany,German,28/12/2022,TRUE,1,1,1,2,3,66,13,2,AliExpress
1384,Vincenzo BÃ¶rner,41,Apple,iPhone SE,882.66,â‚¬820.87,EUR,0.93,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Germany,German,9/9/2024,TRUE,3,2,4,3,3,58,9,3,eBay
1385,Samuel Taylor,40,Apple,iPhone SE,882.42,C$1217.74,CAD,1.38,2,Camera quality is very poor indoors. Returning this soon.,Negative,Canada,English,21/6/2025,TRUE,1,3,2,2,1,57,9,3,AliExpress
1386,David Scott,31,Apple,iPhone SE,1488.13,C$2053.62,CAD,1.38,3,"Overall decent, but expected a bit more for the price. Average experience overall.",Neutral,Canada,English,14/7/2023,TRUE,1,2,3,2,4,82,13,0,AliExpress
1387,Tripti Mukherjee,40,Apple,iPhone SE,1177.44,â‚¹97727.52,INR,83,1,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,India,Hindi,12/1/2023,TRUE,1,1,1,1,1,75,14,1,eBay
1388,Sylvana Haase,38,Apple,iPhone SE,1447.84,â‚¬1346.49,EUR,0.93,2,Phone lags often after a few apps. Wouldnâ€™t recommend.,Negative,Germany,German,16/6/2024,FALSE,1,1,2,1,1,54,9,1,AliExpress
1389,Detlef Junken,33,Apple,iPhone SE,1021.61,â‚¬950.1,EUR,0.93,4,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Germany,German,2/11/2022,TRUE,4,3,4,4,4,80,14,11,Flipkart
1390,Jackson Babu,41,Apple,iPhone SE,1190.19,â‚¹98785.77,INR,83,5,Build quality feels solid and durable. Loving it so far!,Positive,India,Hindi,6/10/2025,TRUE,5,3,5,5,5,56,10,4,Amazon
1391,Roberto Edwards,24,Apple,iPhone SE,1387.38,Ø¯.Ø¥5091.68,AED,3.67,3,Worth every penny. Highly recommended! Absolutely worth it!,Positive,UAE,English,4/2/2025,FALSE,2,3,3,1,3,59,8,5,Amazon
1392,Adrian Bush,18,Apple,iPhone SE,1388.14,$1388.14,USD,1,4,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,USA,English,19/3/2023,TRUE,5,4,4,2,4,68,13,4,BestBuy
1393,Urs Riehl,23,Apple,iPhone SE,1462.1,â‚¬1359.75,EUR,0.93,4,Build quality feels solid and durable. Loving it so far!,Positive,Germany,German,24/11/2023,TRUE,3,2,5,4,3,56,10,4,BestBuy
1394,Anna Davis,27,Apple,iPhone SE,907.68,$907.68,USD,1,3,Battery life could be slightly better. Average experience overall.,Neutral,USA,English,2/5/2023,TRUE,2,4,2,1,1,66,9,3,Amazon
1395,Anne-Katrin Reinhardt,23,Apple,iPhone SE,1066.17,â‚¬991.54,EUR,0.93,2,"Does what itâ€™s supposed to, nothing special. Average experience overall.",Neutral,Germany,German,3/11/2022,FALSE,3,2,3,1,1,72,10,4,Flipkart
1396,Ing. Kristin Junken MBA.,39,Apple,iPhone SE,1322.03,â‚¬1229.49,EUR,0.93,3,Not worth the money spent. Very disappointed.,Negative,Germany,German,11/12/2023,FALSE,4,2,2,4,2,45,7,3,AliExpress
1397,Tony Wright,24,Apple,iPhone SE,1144.52,Ø¯.Ø¥4200.39,AED,3.67,4,Smooth performance even after months of use. Loving it so far!,Positive,UAE,English,20/8/2023,TRUE,4,4,4,4,4,62,11,7,Amazon
1398,Joseph Kelley,27,Apple,iPhone SE,1064.97,Ø¯.Ø¥3908.44,AED,3.67,4,Fast charging is a lifesaver. Best purchase of the year!,Positive,UAE,English,14/5/2024,TRUE,4,4,3,3,4,56,10,5,Amazon
1399,Liam Novais,20,Apple,iPhone SE,1012.87,R$5773.36,BRL,5.7,5,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,Brazil,Portuguese,13/11/2022,TRUE,5,5,5,4,5,69,13,5,AliExpress
1400,Conny Reinhardt MBA.,18,Apple,iPhone SE,1325.16,â‚¬1232.4,EUR,0.93,4,Build quality feels solid and durable. Best purchase of the year!,Positive,Germany,German,22/4/2023,TRUE,3,5,3,3,2,65,11,5,Amazon
1401,Jayne Gray,20,Apple,iPhone SE,929.13,Â£724.72,GBP,0.78,2,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,UK,English,1/11/2024,TRUE,1,1,1,2,2,68,14,1,AliExpress
1402,Larissa Duarte,32,Apple,iPhone SE,982.09,R$5597.91,BRL,5.7,4,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,Brazil,Portuguese,29/5/2025,TRUE,3,4,3,2,3,77,14,5,eBay
1403,Maria Sophia Fernandes,47,Apple,iPhone SE,786.67,R$4484.02,BRL,5.7,4,Fast charging is a lifesaver. Loving it so far!,Positive,Brazil,Portuguese,22/7/2023,FALSE,1,5,3,3,3,47,9,5,BestBuy
1404,Otto Azevedo,28,Apple,iPhone SE,933.74,R$5322.32,BRL,5.7,5,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Brazil,Portuguese,15/7/2023,TRUE,4,5,4,2,5,66,10,3,Amazon
1405,Holly Stewart,48,Apple,iPhone SE,1413.98,Ø¯.Ø¥5189.31,AED,3.67,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,UAE,English,12/12/2023,FALSE,2,3,4,4,4,58,9,5,eBay
1406,Susan Richardson,29,Apple,iPhone SE,890.22,Â£694.37,GBP,0.78,1,Overheats quickly while gaming. Very disappointed.,Negative,UK,English,11/12/2024,FALSE,1,1,1,1,2,50,6,2,Amazon
1407,Melissa Duncan,39,Apple,iPhone SE,822.06,$822.06,USD,1,3,Battery life could be slightly better. Fine but could be better.,Neutral,USA,English,16/2/2025,TRUE,1,2,2,4,4,64,11,1,Amazon
1408,Harrison Balakrishnan,21,Apple,iPhone SE,722.77,â‚¹59989.91,INR,83,3,"Phone is fine, not the best in this range. Okay for casual use.",Neutral,India,Hindi,4/8/2025,TRUE,3,3,3,3,1,63,13,1,AliExpress
1409,Andrew Edwards,46,Apple,iPhone SE,1042.69,Ø¯.Ø¥3826.67,AED,3.67,3,"Does what itâ€™s supposed to, nothing special. Okay for casual use.",Neutral,UAE,English,5/7/2024,TRUE,3,1,3,3,1,65,11,3,eBay
1410,Ashlee Wade,25,Apple,iPhone SE,1446.53,Ø¯.Ø¥5308.77,AED,3.67,3,"Phone is fine, not the best in this range. Average experience overall.",Neutral,UAE,English,9/6/2023,TRUE,2,4,3,3,1,70,12,2,Flipkart
1411,Dr Adrian Parker,26,Apple,iPhone SE,716.22,Â£558.65,GBP,0.78,3,Sound quality is okay but not very loud. Okay for casual use.,Neutral,UK,English,13/5/2023,TRUE,3,2,2,3,3,61,12,6,Amazon
1412,Jemma Jones,29,Apple,iPhone SE,857.51,Â£668.86,GBP,0.78,5,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,UK,English,2/8/2023,TRUE,4,5,3,4,3,65,11,5,eBay
1413,Ryan Fletcher,55,Apple,iPhone SE,1263.74,C$1743.96,CAD,1.38,4,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,Canada,English,16/2/2024,TRUE,3,3,5,4,4,74,12,4,BestBuy
1414,Alexander French,24,Apple,iPhone SE,745.34,Â£581.37,GBP,0.78,2,Charging is very slow compared to other brands. Returning this soon.,Negative,UK,English,29/4/2023,TRUE,4,1,2,3,1,68,11,1,Amazon
1415,Daniel Jackson,20,Apple,iPhone SE,758,A$1159.74,AUD,1.53,2,Build quality feels solid and durable. Absolutely worth it!,Positive,Australia,English,31/5/2024,TRUE,1,2,1,1,1,59,9,4,eBay
1416,Gregory Allen,23,Apple,iPhone SE,1171.83,C$1617.13,CAD,1.38,1,Camera quality is very poor indoors. Very disappointed.,Negative,Canada,English,4/8/2025,FALSE,1,1,1,1,1,55,8,1,eBay
1417,Max Iyengar,19,Apple,iPhone SE,1026.91,â‚¹85233.53,INR,83,3,Design feels premium and stylish. Best purchase of the year!,Positive,India,Hindi,2/4/2023,TRUE,1,1,3,4,2,60,10,6,eBay
1418,Carly Cox-Parker,30,Apple,iPhone SE,1261.04,Â£983.61,GBP,0.78,4,Fast charging is a lifesaver. Absolutely worth it!,Positive,UK,English,12/10/2025,TRUE,3,3,4,5,4,50,8,11,BestBuy
1419,Maria Julia Jesus,31,Apple,iPhone SE,1269.37,R$7235.41,BRL,5.7,3,"Performance is average, camera okay. Fine but could be better.",Neutral,Brazil,Portuguese,27/8/2023,TRUE,3,1,4,4,2,62,10,1,AliExpress
1420,Robert Harrison,24,Apple,iPhone SE,770.81,C$1063.72,CAD,1.38,3,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,Canada,English,27/10/2024,TRUE,3,4,3,2,3,63,11,4,BestBuy
1421,Matthew Bird,33,Apple,iPhone SE,952.32,$952.32,USD,1,5,Worth every penny. Highly recommended! Absolutely worth it!,Positive,USA,English,6/3/2023,TRUE,5,4,4,4,5,59,8,4,Flipkart
1422,JÃºlia Pires,25,Apple,iPhone SE,883.98,R$5038.69,BRL,5.7,5,Fast charging is a lifesaver. No regrets buying this one.,Positive,Brazil,Portuguese,15/12/2022,TRUE,5,5,4,5,4,57,10,6,Flipkart
1423,Tracey Collins,18,Apple,iPhone SE,1240.93,$1240.93,USD,1,1,Battery life could be slightly better. Okay for casual use.,Neutral,USA,English,23/6/2024,TRUE,1,3,1,1,1,59,10,0,eBay
1424,Mitchell Warner,30,Apple,iPhone SE,776.79,Â£605.9,GBP,0.78,5,"Face unlock is instant, super smooth. Loving it so far!",Positive,UK,English,15/2/2023,TRUE,5,4,5,4,5,55,10,7,Amazon
1425,Yochana Verma,29,Apple,iPhone SE,1099.98,â‚¹91298.34,INR,83,2,"Performance is average, camera okay. Average experience overall.",Neutral,India,Hindi,25/5/2025,TRUE,2,3,1,2,2,64,8,2,Amazon
1426,Harry Harrison,36,Apple,iPhone SE,945.53,Â£737.51,GBP,0.78,4,Fast charging is a lifesaver. Loving it so far!,Positive,UK,English,26/6/2024,TRUE,4,2,4,5,2,47,9,2,eBay
1427,Shravya Bhakta,22,Apple,iPhone SE,731.33,â‚¹60700.39,INR,83,5,Fast charging is a lifesaver. No regrets buying this one.,Positive,India,Hindi,5/12/2024,TRUE,5,5,3,3,3,57,10,4,Flipkart
1428,Hans D. Christoph,34,Apple,iPhone SE,1110.37,â‚¬1032.64,EUR,0.93,2,Battery life could be slightly better. Okay for casual use.,Neutral,Germany,German,23/1/2023,FALSE,1,1,1,2,1,59,10,3,AliExpress
1429,Marcelo Nunes,40,Apple,iPhone SE,1427.05,R$8134.19,BRL,5.7,4,Smooth performance even after months of use. Best purchase of the year!,Positive,Brazil,Portuguese,8/6/2023,TRUE,3,3,5,3,3,71,12,1,Flipkart
